"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0001522","pseudouridine synthesis",13,0,0.11,1002,"1.00000","1.00000","1.00000","",""
"GO:0001539","cilium or flagellum-dependent cell motil...",47,0,0.38,1003,"1.00000","1.00000","1.00000","",""
"GO:0001555","oocyte growth",3,0,0.02,1004,"1.00000","1.00000","1.00000","",""
"GO:0001556","oocyte maturation",14,0,0.11,1005,"1.00000","1.00000","1.00000","",""
"GO:0001558","regulation of cell growth",119,0,0.96,1006,"1.00000","1.00000","1.00000","",""
"GO:0001561","fatty acid alpha-oxidation",5,0,0.04,1007,"1.00000","1.00000","1.00000","",""
"GO:0001578","microtubule bundle formation",91,0,0.74,1008,"1.00000","1.00000","1.00000","",""
"GO:0001580","detection of chemical stimulus involved ...",3,0,0.02,1009,"1.00000","1.00000","1.00000","",""
"GO:0001582","detection of chemical stimulus involved ...",5,0,0.04,1010,"1.00000","1.00000","1.00000","",""
"GO:0001659","temperature homeostasis",8,0,0.06,1011,"1.00000","1.00000","1.00000","",""
"GO:0001661","conditioned taste aversion",5,0,0.04,1012,"1.00000","1.00000","1.00000","",""
"GO:0001666","response to hypoxia",83,0,0.67,1013,"1.00000","1.00000","1.00000","",""
"GO:0001672","regulation of chromatin assembly or disa...",34,0,0.27,1014,"1.00000","1.00000","1.00000","",""
"GO:0001675","acrosome assembly",3,0,0.02,1015,"1.00000","1.00000","1.00000","",""
"GO:0001676","long-chain fatty acid metabolic process",15,0,0.12,1016,"1.00000","1.00000","1.00000","",""
"GO:0001682","tRNA 5'-leader removal",12,0,0.1,1017,"1.00000","1.00000","1.00000","",""
"GO:0001692","histamine metabolic process",3,0,0.02,1018,"1.00000","1.00000","1.00000","",""
"GO:0001703","gastrulation with mouth forming first",46,0,0.37,1019,"1.00000","1.00000","1.00000","",""
"GO:0001704","formation of primary germ layer",49,0,0.4,1020,"1.00000","1.00000","1.00000","",""
"GO:0001705","ectoderm formation",3,0,0.02,1021,"1.00000","1.00000","1.00000","",""
"GO:0001706","endoderm formation",11,0,0.09,1022,"1.00000","1.00000","1.00000","",""
"GO:0001707","mesoderm formation",39,0,0.32,1023,"1.00000","1.00000","1.00000","",""
"GO:0001708","cell fate specification",137,0,1.11,1024,"1.00000","1.00000","1.00000","",""
"GO:0001709","cell fate determination",233,0,1.88,1025,"1.00000","1.00000","1.00000","",""
"GO:0001710","mesodermal cell fate commitment",21,0,0.17,1026,"1.00000","1.00000","1.00000","",""
"GO:0001711","endodermal cell fate commitment",5,0,0.04,1027,"1.00000","1.00000","1.00000","",""
"GO:0001712","ectodermal cell fate commitment",3,0,0.02,1028,"1.00000","1.00000","1.00000","",""
"GO:0001714","endodermal cell fate specification",3,0,0.02,1029,"1.00000","1.00000","1.00000","",""
"GO:0001731","formation of translation preinitiation c...",15,0,0.12,1030,"1.00000","1.00000","1.00000","",""
"GO:0001732","formation of cytoplasmic translation ini...",4,0,0.03,1031,"1.00000","1.00000","1.00000","",""
"GO:0001742","oenocyte differentiation",23,0,0.19,1032,"1.00000","1.00000","1.00000","",""
"GO:0001744","optic lobe placode formation",4,0,0.03,1033,"1.00000","1.00000","1.00000","",""
"GO:0001745","compound eye morphogenesis",510,0,4.12,1034,"1.00000","1.00000","1.00000","",""
"GO:0001748","optic lobe placode development",10,0,0.08,1035,"1.00000","1.00000","1.00000","",""
"GO:0001751","compound eye photoreceptor cell differen...",300,0,2.42,1036,"1.00000","1.00000","1.00000","",""
"GO:0001752","compound eye photoreceptor fate commitme...",82,0,0.66,1037,"1.00000","1.00000","1.00000","",""
"GO:0001754","eye photoreceptor cell differentiation",311,0,2.51,1038,"1.00000","1.00000","1.00000","",""
"GO:0001763","morphogenesis of a branching structure",82,0,0.66,1039,"1.00000","1.00000","1.00000","",""
"GO:0001764","neuron migration",9,0,0.07,1040,"1.00000","1.00000","1.00000","",""
"GO:0001775","cell activation",8,0,0.06,1041,"1.00000","1.00000","1.00000","",""
"GO:0001837","epithelial to mesenchymal transition",7,0,0.06,1042,"1.00000","1.00000","1.00000","",""
"GO:0001838","embryonic epithelial tube formation",4,0,0.03,1043,"1.00000","1.00000","1.00000","",""
"GO:0001881","receptor recycling",6,0,0.05,1044,"1.00000","1.00000","1.00000","",""
"GO:0001895","retina homeostasis",33,0,0.27,1045,"1.00000","1.00000","1.00000","",""
"GO:0001927","exocyst assembly",3,0,0.02,1046,"1.00000","1.00000","1.00000","",""
"GO:0001933","negative regulation of protein phosphory...",98,0,0.79,1047,"1.00000","1.00000","1.00000","",""
"GO:0001941","postsynaptic membrane organization",30,0,0.24,1048,"1.00000","1.00000","1.00000","",""
"GO:0001952","regulation of cell-matrix adhesion",10,0,0.08,1049,"1.00000","1.00000","1.00000","",""
"GO:0001954","positive regulation of cell-matrix adhes...",5,0,0.04,1050,"1.00000","1.00000","1.00000","",""
"GO:0001956","positive regulation of neurotransmitter ...",7,0,0.06,1051,"1.00000","1.00000","1.00000","",""
"GO:0001963","synaptic transmission, dopaminergic",5,0,0.04,1052,"1.00000","1.00000","1.00000","",""
"GO:0001964","startle response",5,0,0.04,1053,"1.00000","1.00000","1.00000","",""
"GO:0002011","morphogenesis of an epithelial sheet",7,0,0.06,1054,"1.00000","1.00000","1.00000","",""
"GO:0002021","response to dietary excess",3,0,0.02,1055,"1.00000","1.00000","1.00000","",""
"GO:0002027","regulation of heart rate",16,0,0.13,1056,"1.00000","1.00000","1.00000","",""
"GO:0002028","regulation of sodium ion transport",9,0,0.07,1057,"1.00000","1.00000","1.00000","",""
"GO:0002029","desensitization of G protein-coupled rec...",3,0,0.02,1058,"1.00000","1.00000","1.00000","",""
"GO:0002032","desensitization of G protein-coupled rec...",3,0,0.02,1059,"1.00000","1.00000","1.00000","",""
"GO:0002052","positive regulation of neuroblast prolif...",15,0,0.12,1060,"1.00000","1.00000","1.00000","",""
"GO:0002067","glandular epithelial cell differentiatio...",10,0,0.08,1061,"1.00000","1.00000","1.00000","",""
"GO:0002082","regulation of oxidative phosphorylation",8,0,0.06,1062,"1.00000","1.00000","1.00000","",""
"GO:0002084","protein depalmitoylation",4,0,0.03,1063,"1.00000","1.00000","1.00000","",""
"GO:0002090","regulation of receptor internalization",4,0,0.03,1064,"1.00000","1.00000","1.00000","",""
"GO:0002092","positive regulation of receptor internal...",4,0,0.03,1065,"1.00000","1.00000","1.00000","",""
"GO:0002097","tRNA wobble base modification",14,0,0.11,1066,"1.00000","1.00000","1.00000","",""
"GO:0002098","tRNA wobble uridine modification",12,0,0.1,1067,"1.00000","1.00000","1.00000","",""
"GO:0002118","aggressive behavior",28,0,0.23,1068,"1.00000","1.00000","1.00000","",""
"GO:0002121","inter-male aggressive behavior",23,0,0.19,1069,"1.00000","1.00000","1.00000","",""
"GO:0002143","tRNA wobble position uridine thiolation",4,0,0.03,1070,"1.00000","1.00000","1.00000","",""
"GO:0002164","larval development",227,0,1.83,1071,"1.00000","1.00000","1.00000","",""
"GO:0002168","instar larval development",97,0,0.78,1072,"1.00000","1.00000","1.00000","",""
"GO:0002181","cytoplasmic translation",163,0,1.32,1073,"1.00000","1.00000","1.00000","",""
"GO:0002182","cytoplasmic translational elongation",8,0,0.06,1074,"1.00000","1.00000","1.00000","",""
"GO:0002183","cytoplasmic translational initiation",23,0,0.19,1075,"1.00000","1.00000","1.00000","",""
"GO:0002188","translation reinitiation",8,0,0.06,1076,"1.00000","1.00000","1.00000","",""
"GO:0002190","cap-independent translational initiation",4,0,0.03,1077,"1.00000","1.00000","1.00000","",""
"GO:0002192","IRES-dependent translational initiation ...",4,0,0.03,1078,"1.00000","1.00000","1.00000","",""
"GO:0002209","behavioral defense response",4,0,0.03,1079,"1.00000","1.00000","1.00000","",""
"GO:0002213","defense response to insect",4,0,0.03,1080,"1.00000","1.00000","1.00000","",""
"GO:0002224","toll-like receptor signaling pathway",16,0,0.13,1081,"1.00000","1.00000","1.00000","",""
"GO:0002225","positive regulation of antimicrobial pep...",28,0,0.23,1082,"1.00000","1.00000","1.00000","",""
"GO:0002230","positive regulation of defense response ...",17,0,0.14,1083,"1.00000","1.00000","1.00000","",""
"GO:0002237","response to molecule of bacterial origin",14,0,0.11,1084,"1.00000","1.00000","1.00000","",""
"GO:0002244","hematopoietic progenitor cell differenti...",5,0,0.04,1085,"1.00000","1.00000","1.00000","",""
"GO:0002251","organ or tissue specific immune response",23,0,0.19,1086,"1.00000","1.00000","1.00000","",""
"GO:0002252","immune effector process",148,0,1.2,1087,"1.00000","1.00000","1.00000","",""
"GO:0002385","mucosal immune response",23,0,0.19,1088,"1.00000","1.00000","1.00000","",""
"GO:0002433","immune response-regulating cell surface ...",4,0,0.03,1089,"1.00000","1.00000","1.00000","",""
"GO:0002440","production of molecular mediator of immu...",55,0,0.44,1090,"1.00000","1.00000","1.00000","",""
"GO:0002683","negative regulation of immune system pro...",70,0,0.57,1091,"1.00000","1.00000","1.00000","",""
"GO:0002697","regulation of immune effector process",70,0,0.57,1092,"1.00000","1.00000","1.00000","",""
"GO:0002698","negative regulation of immune effector p...",9,0,0.07,1093,"1.00000","1.00000","1.00000","",""
"GO:0002699","positive regulation of immune effector p...",28,0,0.23,1094,"1.00000","1.00000","1.00000","",""
"GO:0002700","regulation of production of molecular me...",53,0,0.43,1095,"1.00000","1.00000","1.00000","",""
"GO:0002701","negative regulation of production of mol...",9,0,0.07,1096,"1.00000","1.00000","1.00000","",""
"GO:0002702","positive regulation of production of mol...",28,0,0.23,1097,"1.00000","1.00000","1.00000","",""
"GO:0002755","MyD88-dependent toll-like receptor signa...",13,0,0.11,1098,"1.00000","1.00000","1.00000","",""
"GO:0002759","regulation of antimicrobial humoral resp...",57,0,0.46,1099,"1.00000","1.00000","1.00000","",""
"GO:0002760","positive regulation of antimicrobial hum...",28,0,0.23,1100,"1.00000","1.00000","1.00000","",""
"GO:0002768","immune response-regulating cell surface ...",5,0,0.04,1101,"1.00000","1.00000","1.00000","",""
"GO:0002775","antimicrobial peptide production",54,0,0.44,1102,"1.00000","1.00000","1.00000","",""
"GO:0002777","antimicrobial peptide biosynthetic proce...",41,0,0.33,1103,"1.00000","1.00000","1.00000","",""
"GO:0002778","antibacterial peptide production",24,0,0.19,1104,"1.00000","1.00000","1.00000","",""
"GO:0002780","antibacterial peptide biosynthetic proce...",24,0,0.19,1105,"1.00000","1.00000","1.00000","",""
"GO:0002781","antifungal peptide production",8,0,0.06,1106,"1.00000","1.00000","1.00000","",""
"GO:0002783","antifungal peptide biosynthetic process",5,0,0.04,1107,"1.00000","1.00000","1.00000","",""
"GO:0002784","regulation of antimicrobial peptide prod...",52,0,0.42,1108,"1.00000","1.00000","1.00000","",""
"GO:0002785","negative regulation of antimicrobial pep...",8,0,0.06,1109,"1.00000","1.00000","1.00000","",""
"GO:0002786","regulation of antibacterial peptide prod...",24,0,0.19,1110,"1.00000","1.00000","1.00000","",""
"GO:0002787","negative regulation of antibacterial pep...",6,0,0.05,1111,"1.00000","1.00000","1.00000","",""
"GO:0002788","regulation of antifungal peptide product...",8,0,0.06,1112,"1.00000","1.00000","1.00000","",""
"GO:0002790","peptide secretion",141,0,1.14,1113,"1.00000","1.00000","1.00000","",""
"GO:0002791","regulation of peptide secretion",70,0,0.57,1114,"1.00000","1.00000","1.00000","",""
"GO:0002792","negative regulation of peptide secretion",30,0,0.24,1115,"1.00000","1.00000","1.00000","",""
"GO:0002793","positive regulation of peptide secretion",28,0,0.23,1116,"1.00000","1.00000","1.00000","",""
"GO:0002803","positive regulation of antibacterial pep...",18,0,0.15,1117,"1.00000","1.00000","1.00000","",""
"GO:0002804","positive regulation of antifungal peptid...",8,0,0.06,1118,"1.00000","1.00000","1.00000","",""
"GO:0002805","regulation of antimicrobial peptide bios...",41,0,0.33,1119,"1.00000","1.00000","1.00000","",""
"GO:0002806","negative regulation of antimicrobial pep...",6,0,0.05,1120,"1.00000","1.00000","1.00000","",""
"GO:0002807","positive regulation of antimicrobial pep...",23,0,0.19,1121,"1.00000","1.00000","1.00000","",""
"GO:0002808","regulation of antibacterial peptide bios...",24,0,0.19,1122,"1.00000","1.00000","1.00000","",""
"GO:0002809","negative regulation of antibacterial pep...",6,0,0.05,1123,"1.00000","1.00000","1.00000","",""
"GO:0002810","regulation of antifungal peptide biosynt...",5,0,0.04,1124,"1.00000","1.00000","1.00000","",""
"GO:0002812","biosynthetic process of antibacterial pe...",15,0,0.12,1125,"1.00000","1.00000","1.00000","",""
"GO:0002813","regulation of biosynthetic process of an...",15,0,0.12,1126,"1.00000","1.00000","1.00000","",""
"GO:0002814","negative regulation of biosynthetic proc...",4,0,0.03,1127,"1.00000","1.00000","1.00000","",""
"GO:0002920","regulation of humoral immune response",58,0,0.47,1128,"1.00000","1.00000","1.00000","",""
"GO:0002921","negative regulation of humoral immune re...",14,0,0.11,1129,"1.00000","1.00000","1.00000","",""
"GO:0002922","positive regulation of humoral immune re...",28,0,0.23,1130,"1.00000","1.00000","1.00000","",""
"GO:0002943","tRNA dihydrouridine synthesis",8,0,0.06,1131,"1.00000","1.00000","1.00000","",""
"GO:0002949","tRNA threonylcarbamoyladenosine modifica...",3,0,0.02,1132,"1.00000","1.00000","1.00000","",""
"GO:0003007","heart morphogenesis",70,0,0.57,1133,"1.00000","1.00000","1.00000","",""
"GO:0003009","skeletal muscle contraction",3,0,0.02,1134,"1.00000","1.00000","1.00000","",""
"GO:0003012","muscle system process",48,0,0.39,1135,"1.00000","1.00000","1.00000","",""
"GO:0003013","circulatory system process",51,0,0.41,1136,"1.00000","1.00000","1.00000","",""
"GO:0003014","renal system process",28,0,0.23,1137,"1.00000","1.00000","1.00000","",""
"GO:0003015","heart process",51,0,0.41,1138,"1.00000","1.00000","1.00000","",""
"GO:0003053","circadian regulation of heart rate",4,0,0.03,1139,"1.00000","1.00000","1.00000","",""
"GO:0003091","renal water homeostasis",4,0,0.03,1140,"1.00000","1.00000","1.00000","",""
"GO:0003097","renal water transport",4,0,0.03,1141,"1.00000","1.00000","1.00000","",""
"GO:0003143","embryonic heart tube morphogenesis",6,0,0.05,1142,"1.00000","1.00000","1.00000","",""
"GO:0003144","embryonic heart tube formation",3,0,0.02,1143,"1.00000","1.00000","1.00000","",""
"GO:0003151","outflow tract morphogenesis",6,0,0.05,1144,"1.00000","1.00000","1.00000","",""
"GO:0003156","regulation of animal organ formation",17,0,0.14,1145,"1.00000","1.00000","1.00000","",""
"GO:0003254","regulation of membrane depolarization",13,0,0.11,1146,"1.00000","1.00000","1.00000","",""
"GO:0003263","cardioblast proliferation",4,0,0.03,1147,"1.00000","1.00000","1.00000","",""
"GO:0003264","regulation of cardioblast proliferation",4,0,0.03,1148,"1.00000","1.00000","1.00000","",""
"GO:0003306","Wnt signaling pathway involved in heart ...",4,0,0.03,1149,"1.00000","1.00000","1.00000","",""
"GO:0003333","amino acid transmembrane transport",70,0,0.57,1150,"1.00000","1.00000","1.00000","",""
"GO:0003341","cilium movement",98,0,0.79,1151,"1.00000","1.00000","1.00000","",""
"GO:0003365","establishment of cell polarity involved ...",4,0,0.03,1152,"1.00000","1.00000","1.00000","",""
"GO:0003371","establishment or maintenance of cytoskel...",4,0,0.03,1153,"1.00000","1.00000","1.00000","",""
"GO:0003373","dynamin family protein polymerization in...",7,0,0.06,1154,"1.00000","1.00000","1.00000","",""
"GO:0003374","dynamin family protein polymerization in...",7,0,0.06,1155,"1.00000","1.00000","1.00000","",""
"GO:0003379","establishment of cell polarity involved ...",4,0,0.03,1156,"1.00000","1.00000","1.00000","",""
"GO:0003380","establishment or maintenance of cytoskel...",4,0,0.03,1157,"1.00000","1.00000","1.00000","",""
"GO:0003381","epithelial cell morphogenesis involved i...",15,0,0.12,1158,"1.00000","1.00000","1.00000","",""
"GO:0003384","apical constriction involved in gastrula...",15,0,0.12,1159,"1.00000","1.00000","1.00000","",""
"GO:0003400","regulation of COPII vesicle coating",4,0,0.03,1160,"1.00000","1.00000","1.00000","",""
"GO:0003401","axis elongation",7,0,0.06,1161,"1.00000","1.00000","1.00000","",""
"GO:0003407","neural retina development",7,0,0.06,1162,"1.00000","1.00000","1.00000","",""
"GO:0005976","polysaccharide metabolic process",64,0,0.52,1163,"1.00000","1.00000","1.00000","",""
"GO:0005977","glycogen metabolic process",51,0,0.41,1164,"1.00000","1.00000","1.00000","",""
"GO:0005978","glycogen biosynthetic process",5,0,0.04,1165,"1.00000","1.00000","1.00000","",""
"GO:0005980","glycogen catabolic process",24,0,0.19,1166,"1.00000","1.00000","1.00000","",""
"GO:0005981","regulation of glycogen catabolic process",7,0,0.06,1167,"1.00000","1.00000","1.00000","",""
"GO:0005991","trehalose metabolic process",9,0,0.07,1168,"1.00000","1.00000","1.00000","",""
"GO:0006002","fructose 6-phosphate metabolic process",9,0,0.07,1169,"1.00000","1.00000","1.00000","",""
"GO:0006007","glucose catabolic process",4,0,0.03,1170,"1.00000","1.00000","1.00000","",""
"GO:0006011","UDP-glucose metabolic process",4,0,0.03,1171,"1.00000","1.00000","1.00000","",""
"GO:0006014","D-ribose metabolic process",4,0,0.03,1172,"1.00000","1.00000","1.00000","",""
"GO:0006020","inositol metabolic process",8,0,0.06,1173,"1.00000","1.00000","1.00000","",""
"GO:0006023","aminoglycan biosynthetic process",25,0,0.2,1174,"1.00000","1.00000","1.00000","",""
"GO:0006024","glycosaminoglycan biosynthetic process",19,0,0.15,1175,"1.00000","1.00000","1.00000","",""
"GO:0006029","proteoglycan metabolic process",28,0,0.23,1176,"1.00000","1.00000","1.00000","",""
"GO:0006031","chitin biosynthetic process",6,0,0.05,1177,"1.00000","1.00000","1.00000","",""
"GO:0006034","cuticle chitin metabolic process",4,0,0.03,1178,"1.00000","1.00000","1.00000","",""
"GO:0006035","cuticle chitin biosynthetic process",4,0,0.03,1179,"1.00000","1.00000","1.00000","",""
"GO:0006044","N-acetylglucosamine metabolic process",11,0,0.09,1180,"1.00000","1.00000","1.00000","",""
"GO:0006047","UDP-N-acetylglucosamine metabolic proces...",12,0,0.1,1181,"1.00000","1.00000","1.00000","",""
"GO:0006048","UDP-N-acetylglucosamine biosynthetic pro...",4,0,0.03,1182,"1.00000","1.00000","1.00000","",""
"GO:0006066","alcohol metabolic process",66,0,0.53,1183,"1.00000","1.00000","1.00000","",""
"GO:0006067","ethanol metabolic process",3,0,0.02,1184,"1.00000","1.00000","1.00000","",""
"GO:0006071","glycerol metabolic process",6,0,0.05,1185,"1.00000","1.00000","1.00000","",""
"GO:0006072","glycerol-3-phosphate metabolic process",4,0,0.03,1186,"1.00000","1.00000","1.00000","",""
"GO:0006073","cellular glucan metabolic process",51,0,0.41,1187,"1.00000","1.00000","1.00000","",""
"GO:0006084","acetyl-CoA metabolic process",7,0,0.06,1188,"1.00000","1.00000","1.00000","",""
"GO:0006090","pyruvate metabolic process",38,0,0.31,1189,"1.00000","1.00000","1.00000","",""
"GO:0006091","generation of precursor metabolites and ...",249,0,2.01,1190,"1.00000","1.00000","1.00000","",""
"GO:0006094","gluconeogenesis",10,0,0.08,1191,"1.00000","1.00000","1.00000","",""
"GO:0006096","glycolytic process",20,0,0.16,1192,"1.00000","1.00000","1.00000","",""
"GO:0006098","pentose-phosphate shunt",4,0,0.03,1193,"1.00000","1.00000","1.00000","",""
"GO:0006099","tricarboxylic acid cycle",41,0,0.33,1194,"1.00000","1.00000","1.00000","",""
"GO:0006101","citrate metabolic process",41,0,0.33,1195,"1.00000","1.00000","1.00000","",""
"GO:0006103","2-oxoglutarate metabolic process",13,0,0.11,1196,"1.00000","1.00000","1.00000","",""
"GO:0006105","succinate metabolic process",3,0,0.02,1197,"1.00000","1.00000","1.00000","",""
"GO:0006106","fumarate metabolic process",15,0,0.12,1198,"1.00000","1.00000","1.00000","",""
"GO:0006108","malate metabolic process",6,0,0.05,1199,"1.00000","1.00000","1.00000","",""
"GO:0006109","regulation of carbohydrate metabolic pro...",35,0,0.28,1200,"1.00000","1.00000","1.00000","",""
"GO:0006110","regulation of glycolytic process",6,0,0.05,1201,"1.00000","1.00000","1.00000","",""
"GO:0006112","energy reserve metabolic process",51,0,0.41,1202,"1.00000","1.00000","1.00000","",""
"GO:0006116","NADH oxidation",13,0,0.11,1203,"1.00000","1.00000","1.00000","",""
"GO:0006119","oxidative phosphorylation",94,0,0.76,1204,"1.00000","1.00000","1.00000","",""
"GO:0006120","mitochondrial electron transport, NADH t...",35,0,0.28,1205,"1.00000","1.00000","1.00000","",""
"GO:0006121","mitochondrial electron transport, succin...",7,0,0.06,1206,"1.00000","1.00000","1.00000","",""
"GO:0006122","mitochondrial electron transport, ubiqui...",15,0,0.12,1207,"1.00000","1.00000","1.00000","",""
"GO:0006123","mitochondrial electron transport, cytoch...",18,0,0.15,1208,"1.00000","1.00000","1.00000","",""
