"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0006807","nitrogen compound metabolic process",5225,38,42.57,811,"0.87295","1.00000","1.00000","A0A026VTG8;A0A026VU23;A0A026VU35;A0A026VWE0;A0A026VXZ2;A0A026W0P7;A0A026W0Q1;A0A026W0S2;A0A026W1C7;A0A026W2Z6;A0A026W4U7;A0A026W5E2;A0A026WDK1;A0A026WEB2;A0A026WFP0;A0A026WG72;A0A026WH69;A0A026WI06;A0A026WI68;A0A026WJG2;A0A026WJK5;A0A026WJN5;A0A026WL55;A0A026WM97;A0A026WMB6;A0A026WPF7;A0A026WPM3;A0A026WSC7;A0A026WSE1;A0A026WT37;A0A026WU73;A0A026WUA2;A0A026WYH3;A0A026WYV1;A0A026X0M9;A0A026X0X3;A0A026X1V9;A0A026X3N5",";Hexo1;;;Cht3;;;;;ATPsynbeta;;Cht5;;;;;Nep2;;;verm;;;SETMAR;;SRPN3;;Pvf1;;Fuca;Ppib;;;CREG;;TFPI;;;"
"GO:0006820","anion transport",249,1,2.03,812,"0.87297","1.00000","0.87297","A0A026WTK0",""
"GO:0051172","negative regulation of nitrogen compound...",755,4,6.15,813,"0.87306","1.00000","0.99761","A0A026VU35;A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;CREG;TFPI"
"GO:0051246","regulation of protein metabolic process",755,4,6.15,814,"0.87306","1.00000","0.99761","A0A026W4U7;A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;Pvf1;TFPI"
"GO:0006281","DNA repair",251,1,2.05,815,"0.87508","1.00000","0.87508","A0A026W0S2","SETMAR"
"GO:0006914","autophagy",252,1,2.05,816,"0.87613","1.00000","0.87613","A0A026WG66","Sod"
"GO:0061919","process utilizing autophagic mechanism",252,1,2.05,817,"0.87613","1.00000","0.87613","A0A026WG66","Sod"
"GO:0048519","negative regulation of biological proces...",1914,12,15.59,818,"0.87957","1.00000","0.98516","A0A026VU35;A0A026VZR5;A0A026W0S2;A0A026W2Z6;A0A026W4U7;A0A026WG30;A0A026WI68;A0A026WJG2;A0A026WPM3;A0A026WQ88;A0A026WV46;A0A026X1V9",";;;;Fas2;SETMAR;Cpap3-a1;SRPN3;Pvf1;Tim2;CREG;TFPI"
"GO:0030031","cell projection assembly",257,1,2.09,819,"0.88122","1.00000","0.88122","A0A026W4U7","Pvf1"
"GO:0055086","nucleobase-containing small molecule met...",442,2,3.6,820,"0.88125","1.00000","0.88125","A0A026WM97;A0A026X0M9","ATPsynbeta;"
"GO:0016358","dendrite development",260,1,2.12,821,"0.88418","1.00000","0.88418","A0A026X1V9",""
"GO:0006259","DNA metabolic process",450,2,3.67,822,"0.88746","1.00000","0.88746","A0A026W0S2;A0A026X0X3",";SETMAR"
"GO:0006629","lipid metabolic process",453,2,3.69,823,"0.88971","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0071310","cellular response to organic substance",455,2,3.71,824,"0.89118","1.00000","0.89118","A0A026WJG2;A0A026WL55","TFPI;"
"GO:0048523","negative regulation of cellular process",1670,10,13.61,825,"0.89398","1.00000","0.98261","A0A026VU35;A0A026VZR5;A0A026W0S2;A0A026W4U7;A0A026WG30;A0A026WI68;A0A026WJG2;A0A026WPM3;A0A026WQ88;A0A026WV46",";;Fas2;SETMAR;Cpap3-a1;SRPN3;Pvf1;Tim2;CREG;TFPI"
"GO:0031329","regulation of cellular catabolic process",271,1,2.21,826,"0.89441","1.00000","0.89441","A0A026WG66","Sod"
"GO:0009150","purine ribonucleotide metabolic process",272,1,2.22,827,"0.89529","1.00000","0.89529","A0A026X0M9","ATPsynbeta"
"GO:0010564","regulation of cell cycle process",272,1,2.22,828,"0.89529","1.00000","0.89529","A0A026W0S2","SETMAR"
"GO:0045664","regulation of neuron differentiation",272,1,2.22,829,"0.89529","1.00000","0.89529","A0A026VZR5","Fas2"
"GO:0002066","columnar/cuboidal epithelial cell develo...",461,2,3.76,197,"0.89551","0.93443","0.89551","A0A026W4U7;A0A026X5F3","Pvf1;"
"GO:0010631","epithelial cell migration",276,1,2.25,830,"0.89876","1.00000","0.89876","A0A026W4U7","Pvf1"
"GO:0051345","positive regulation of hydrolase activit...",277,1,2.26,831,"0.89961","1.00000","0.89961","A0A026W0S2","SETMAR"
"GO:0090132","epithelium migration",278,1,2.26,832,"0.90045","1.00000","0.90045","A0A026W4U7","Pvf1"
"GO:0022008","neurogenesis",1401,8,11.41,833,"0.90064","1.00000","0.99966","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9;A0A026X3S9",";;;;Fas2;;;"
"GO:0031324","negative regulation of cellular metaboli...",801,4,6.53,834,"0.90080","1.00000","0.99839","A0A026VU35;A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;CREG;TFPI"
"GO:0009259","ribonucleotide metabolic process",283,1,2.31,835,"0.90456","1.00000","0.90456","A0A026X0M9","ATPsynbeta"
"GO:0048732","gland development",283,1,2.31,836,"0.90456","1.00000","0.90456","A0A026W4U7","Pvf1"
"GO:0010605","negative regulation of macromolecule met...",968,5,7.89,837,"0.90645","1.00000","0.99645","A0A026VU35;A0A026WI68;A0A026WJG2;A0A026WPM3;A0A026X1V9",";;SRPN3;CREG;TFPI"
"GO:0019693","ribose phosphate metabolic process",286,1,2.33,838,"0.90694","1.00000","0.90694","A0A026X0M9","ATPsynbeta"
"GO:0007416","synapse assembly",287,1,2.34,839,"0.90772","1.00000","0.90772","A0A026VZR5","Fas2"
"GO:0090130","tissue migration",287,1,2.34,840,"0.90772","1.00000","0.90772","A0A026W4U7","Pvf1"
"GO:0065009","regulation of molecular function",815,4,6.64,841,"0.90812","1.00000","0.99857","A0A026W0S2;A0A026WI68;A0A026WJG2;A0A026WPM3",";SETMAR;SRPN3;TFPI"
"GO:0009894","regulation of catabolic process",288,1,2.35,842,"0.90849","1.00000","0.90849","A0A026WG66","Sod"
"GO:0006163","purine nucleotide metabolic process",289,1,2.35,843,"0.90926","1.00000","0.90926","A0A026X0M9","ATPsynbeta"
"GO:0009798","axis specification",290,1,2.36,844,"0.91002","1.00000","0.91002","A0A026WPM3","SRPN3"
"GO:0002065","columnar/cuboidal epithelial cell differ...",483,2,3.94,845,"0.91004","1.00000","0.91004","A0A026W4U7;A0A026X5F3","Pvf1;"
"GO:0001667","ameboidal-type cell migration",292,1,2.38,846,"0.91153","1.00000","0.91153","A0A026W4U7","Pvf1"
"GO:0016570","histone modification",292,1,2.38,847,"0.91153","1.00000","0.91153","A0A026W0S2","SETMAR"
"GO:0022414","reproductive process",1576,9,12.84,848,"0.91320","1.00000","0.98818","A0A026VT30;A0A026VY86;A0A026VZR5;A0A026W1C7;A0A026W4U7;A0A026WF43;A0A026WMB6;A0A026WV46;A0A026X3N5",";;Nep2;Fas2;;;Pvf1;Fuca;"
"GO:0007528","neuromuscular junction development",295,1,2.4,849,"0.91374","1.00000","0.91374","A0A026VZR5","Fas2"
"GO:0018193","peptidyl-amino acid modification",490,2,3.99,850,"0.91426","1.00000","0.91426","A0A026VU23;A0A026W0S2","SETMAR;Ppib"
"GO:0043170","macromolecule metabolic process",4746,33,38.67,851,"0.91744","1.00000","1.00000","A0A026VTG8;A0A026VU23;A0A026VU35;A0A026VWE0;A0A026VXZ2;A0A026W0P7;A0A026W0Q1;A0A026W0S2;A0A026W1C7;A0A026W2Z6;A0A026W4U7;A0A026W5E2;A0A026WEB2;A0A026WFP0;A0A026WG72;A0A026WH69;A0A026WI06;A0A026WI68;A0A026WJG2;A0A026WJK5;A0A026WJN5;A0A026WMB6;A0A026WPF7;A0A026WPM3;A0A026WSC7;A0A026WSE1;A0A026WT37;A0A026WU73;A0A026WUA2;A0A026WYV1;A0A026X0X3;A0A026X1V9;A0A026X3N5",";Hexo1;;;Cht3;;;;;Cht5;;;;;Nep2;;verm;;;SETMAR;SRPN3;;Pvf1;;Fuca;Ppib;;;CREG;;TFPI;;"
"GO:0090407","organophosphate biosynthetic process",301,1,2.45,852,"0.91800","1.00000","0.91800","A0A026X0M9","ATPsynbeta"
"GO:0007283","spermatogenesis",302,1,2.46,853,"0.91869","1.00000","0.91869","A0A026X3N5",""
"GO:0016569","covalent chromatin modification",303,1,2.47,854,"0.91937","1.00000","0.91937","A0A026W0S2","SETMAR"
"GO:0006325","chromatin organization",502,2,4.09,855,"0.92107","1.00000","0.92107","A0A026VT30;A0A026W0S2",";SETMAR"
"GO:0001932","regulation of protein phosphorylation",309,1,2.52,856,"0.92335","1.00000","0.92335","A0A026W4U7","Pvf1"
"GO:0051093","negative regulation of developmental pro...",309,1,2.52,857,"0.92335","1.00000","0.92335","A0A026VZR5","Fas2"
"GO:0051726","regulation of cell cycle",507,2,4.13,858,"0.92375","1.00000","0.92375","A0A026W0S2;A0A026WQ88","SETMAR;Tim2"
"GO:0071704","organic substance metabolic process",5745,41,46.81,859,"0.92393","1.00000","1.00000","A0A026VTG8;A0A026VU23;A0A026VU35;A0A026VWE0;A0A026VXZ2;A0A026W0P7;A0A026W0Q1;A0A026W0S2;A0A026W1C7;A0A026W2Z6;A0A026W4U7;A0A026W5E2;A0A026WDK1;A0A026WEB2;A0A026WFP0;A0A026WG72;A0A026WH69;A0A026WI06;A0A026WI68;A0A026WJG2;A0A026WJK5;A0A026WJN5;A0A026WKS8;A0A026WL55;A0A026WM97;A0A026WMB6;A0A026WPF7;A0A026WPM3;A0A026WSC7;A0A026WSE1;A0A026WT37;A0A026WU73;A0A026WUA2;A0A026WYH3;A0A026WYV1;A0A026X0M9;A0A026X0X3;A0A026X1V9;A0A026X2U9;A0A026X326;A0A026X3N5",";Hexo1;Mal-A3;;;Cht3;;;;;ATPsynbeta;;Cht5;;;;;Nep2;;;verm;;;;SETMAR;;SRPN3;;Pvf1;;Fuca;Ppib;TREH;;;CREG;;TFPI;;;"
"GO:0048469","cell maturation",310,1,2.53,860,"0.92400","1.00000","0.92400","A0A026VZR5","Fas2"
"GO:0071695","anatomical structure maturation",313,1,2.55,861,"0.92590","1.00000","0.92590","A0A026VZR5","Fas2"
"GO:0009892","negative regulation of metabolic process",1019,5,8.3,862,"0.92832","1.00000","0.99761","A0A026VU35;A0A026WI68;A0A026WJG2;A0A026WPM3;A0A026X1V9",";;SRPN3;CREG;TFPI"
"GO:0051128","regulation of cellular component organiz...",1179,6,9.61,211,"0.93014","0.98911","0.93014","A0A026VZ91;A0A026VZR5;A0A026W0S2;A0A026WG30;A0A026WG66;A0A026WV46",";;Fas2;SETMAR;Cpap3-a1;Sod"
"GO:0043603","cellular amide metabolic process",701,3,5.71,863,"0.93180","1.00000","0.99688","A0A026W0P7;A0A026WL55;A0A026WYH3",";;"
"GO:0042325","regulation of phosphorylation",330,1,2.69,864,"0.93582","1.00000","0.93582","A0A026W4U7","Pvf1"
"GO:0007163","establishment or maintenance of cell pol...",332,1,2.7,865,"0.93690","1.00000","0.93690","A0A026WV46",""
"GO:0071495","cellular response to endogenous stimulus",332,1,2.7,866,"0.93690","1.00000","0.93690","A0A026WJG2","TFPI"
"GO:0051240","positive regulation of multicellular org...",334,1,2.72,867,"0.93796","1.00000","0.93796","A0A026X3N5",""
"GO:0048468","cell development",2092,12,17.04,868,"0.94088","1.00000","0.99885","A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W3Q8;A0A026W4U7;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9;A0A026X3N5;A0A026X5F3",";;;;Fas2;;;;;Pvf1;;"
"GO:0048869","cellular developmental process",2513,15,20.47,869,"0.94194","1.00000","0.99766","A0A026VWV8;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W3Q8;A0A026W4U7;A0A026WN66;A0A026WV46;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9;A0A026X3N5;A0A026X3S9;A0A026X5F3",";;;;;;;Fas2;;;;;Pvf1;;"
"GO:0042127","regulation of cell population proliferat...",345,1,2.81,870,"0.94348","1.00000","0.94348","A0A026W4U7","Pvf1"
"GO:0008219","cell death",552,2,4.5,871,"0.94437","1.00000","0.94437","A0A026W4U7;A0A026X0X3",";Pvf1"
"GO:0070925","organelle assembly",553,2,4.51,872,"0.94477","1.00000","0.94477","A0A026VT30;A0A026WDK1",";"
"GO:0007346","regulation of mitotic cell cycle",348,1,2.84,873,"0.94490","1.00000","0.94490","A0A026W0S2","SETMAR"
"GO:0007600","sensory perception",349,1,2.84,874,"0.94537","1.00000","0.94537","A0A026X1V9",""
"GO:0003006","developmental process involved in reprod...",1227,6,10,875,"0.94540","1.00000","0.99715","A0A026VY86;A0A026VZR5;A0A026W4U7;A0A026WF43;A0A026WV46;A0A026X3N5",";Fas2;;;Pvf1;"
"GO:0050767","regulation of neurogenesis",357,1,2.91,876,"0.94896","1.00000","0.94896","A0A026VZR5","Fas2"
"GO:0048232","male gamete generation",361,1,2.94,877,"0.95066","1.00000","0.95066","A0A026X3N5",""
"GO:0050793","regulation of developmental process",1093,5,8.91,878,"0.95210","1.00000","0.95210","A0A026VZ91;A0A026VZR5;A0A026WDF3;A0A026WG30;A0A026WV46",";;;Fas2;Cpap3-a1"
"GO:0044281","small molecule metabolic process",933,4,7.6,879,"0.95329","1.00000","0.95329","A0A026VXZ2;A0A026WM97;A0A026X0M9;A0A026X2U9","ATPsynbeta;;;"
"GO:0097435","supramolecular fiber organization",368,1,3,880,"0.95351","1.00000","0.95351","A0A026VZ91",""
"GO:0009719","response to endogenous stimulus",372,1,3.03,881,"0.95506","1.00000","0.95506","A0A026WJG2","TFPI"
"GO:0032270","positive regulation of cellular protein ...",373,1,3.04,882,"0.95544","1.00000","0.95544","A0A026W4U7","Pvf1"
"GO:0007417","central nervous system development",374,1,3.05,883,"0.95582","1.00000","0.95582","A0A026VZR5","Fas2"
"GO:0019220","regulation of phosphate metabolic proces...",374,1,3.05,884,"0.95582","1.00000","0.95582","A0A026W4U7","Pvf1"
"GO:0051174","regulation of phosphorus metabolic proce...",374,1,3.05,885,"0.95582","1.00000","0.95582","A0A026W4U7","Pvf1"
"GO:0006915","apoptotic process",376,1,3.06,886,"0.95657","1.00000","0.95657","A0A026X0X3",""
"GO:0009117","nucleotide metabolic process",376,1,3.06,887,"0.95657","1.00000","0.95657","A0A026X0M9","ATPsynbeta"
"GO:0007399","nervous system development",1728,9,14.08,888,"0.95669","1.00000","0.99982","A0A026VZR5;A0A026W3Q8;A0A026W4J5;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9;A0A026X3S9",";;;;Fas2;;;;"
"GO:0006753","nucleoside phosphate metabolic process",377,1,3.07,889,"0.95693","1.00000","0.95693","A0A026X0M9","ATPsynbeta"
"GO:0021700","developmental maturation",380,1,3.1,890,"0.95802","1.00000","0.95802","A0A026VZR5","Fas2"
"GO:0033043","regulation of organelle organization",598,2,4.87,891,"0.95996","1.00000","0.95996","A0A026W0S2;A0A026WG66","SETMAR;Sod"
"GO:0051247","positive regulation of protein metabolic...",388,1,3.16,892,"0.96078","1.00000","0.96078","A0A026W4U7","Pvf1"
"GO:0043085","positive regulation of catalytic activit...",399,1,3.25,893,"0.96429","1.00000","0.96429","A0A026W0S2","SETMAR"
"GO:0061061","muscle structure development",403,1,3.28,894,"0.96549","1.00000","0.96549","A0A026VY86",""
"GO:0007017","microtubule-based process",620,2,5.05,895,"0.96587","1.00000","0.96587","A0A026WDK1;A0A026X3S9",";"
"GO:0048584","positive regulation of response to stimu...",620,2,5.05,896,"0.96587","1.00000","0.96587","A0A026W0S2;A0A026W798","GNBP3;SETMAR"
"GO:0010941","regulation of cell death",405,1,3.3,897,"0.96608","1.00000","0.96608","A0A026W4U7","Pvf1"
"GO:0001654","eye development",626,2,5.1,213,"0.96733","0.99358","0.96733","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:0048880","sensory system development",626,2,5.1,898,"0.96733","1.00000","0.96733","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:0150063","visual system development",626,2,5.1,899,"0.96733","1.00000","0.96733","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:2000026","regulation of multicellular organismal d...",823,3,6.71,900,"0.96888","1.00000","0.96888","A0A026VZ91;A0A026VZR5;A0A026WV46",";;Fas2"
"GO:0031399","regulation of protein modification proce...",439,1,3.58,901,"0.97463","1.00000","0.97463","A0A026W4U7","Pvf1"
"GO:0030036","actin cytoskeleton organization",440,1,3.58,902,"0.97485","1.00000","0.97485","A0A026VZ91",""
"GO:0044093","positive regulation of molecular functio...",441,1,3.59,903,"0.97506","1.00000","0.97506","A0A026W0S2","SETMAR"
"GO:0030154","cell differentiation",2447,13,19.94,904,"0.97748","1.00000","0.99963","A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W3Q8;A0A026W4U7;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9;A0A026X3N5;A0A026X3S9;A0A026X5F3",";;;;;Fas2;;;;;Pvf1;;"
"GO:0060284","regulation of cell development",454,1,3.7,905,"0.97769","1.00000","0.97769","A0A026VZR5","Fas2"
"GO:0030707","ovarian follicle cell development",460,1,3.75,906,"0.97881","1.00000","0.97881","A0A026W4U7","Pvf1"
"GO:0030029","actin filament-based process",462,1,3.76,907,"0.97917","1.00000","0.97917","A0A026VZ91",""
"GO:0044087","regulation of cellular component biogene...",464,1,3.78,908,"0.97953","1.00000","0.97953","A0A026VZR5","Fas2"
"GO:0045892","negative regulation of transcription, DN...",474,1,3.86,909,"0.98121","1.00000","0.98121","A0A026VU35","CREG"
"GO:0000226","microtubule cytoskeleton organization",475,1,3.87,910,"0.98137","1.00000","0.98137","A0A026WDK1",""
"GO:0003002","regionalization",711,2,5.79,911,"0.98259","1.00000","0.98259","A0A026WBC2;A0A026WPM3",";SRPN3"
"GO:0012501","programmed cell death",486,1,3.96,912,"0.98306","1.00000","0.98306","A0A026X0X3",""
"GO:1902679","negative regulation of RNA biosynthetic ...",486,1,3.96,913,"0.98306","1.00000","0.98306","A0A026VU35","CREG"
"GO:1903507","negative regulation of nucleic acid-temp...",486,1,3.96,914,"0.98306","1.00000","0.98306","A0A026VU35","CREG"
"GO:0006796","phosphate-containing compound metabolic ...",1274,5,10.38,915,"0.98344","1.00000","0.98344","A0A026W4J5;A0A026W4U7;A0A026WGA6;A0A026WSH9;A0A026X0M9","ATPsynbeta;;;Pvf1;"
"GO:0016477","cell migration",493,1,4.02,916,"0.98405","1.00000","0.98405","A0A026W4U7","Pvf1"
"GO:0016071","mRNA metabolic process",494,1,4.02,917,"0.98418","1.00000","0.98418","A0A026X1V9",""
"GO:0007267","cell-cell signaling",725,2,5.91,918,"0.98433","1.00000","0.98433","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:0006793","phosphorus metabolic process",1287,5,10.49,919,"0.98472","1.00000","0.98472","A0A026W4J5;A0A026W4U7;A0A026WGA6;A0A026WSH9;A0A026X0M9","ATPsynbeta;;;Pvf1;"
"GO:0007423","sensory organ development",742,2,6.05,920,"0.98622","1.00000","0.98622","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:0006464","cellular protein modification process",1637,7,13.34,921,"0.98632","1.00000","0.99939","A0A026VU23;A0A026VXZ2;A0A026W0Q1;A0A026W0S2;A0A026W4U7;A0A026WG72;A0A026WU73",";Hexo1;;SETMAR;Pvf1;Ppib;"
"GO:0036211","protein modification process",1637,7,13.34,922,"0.98632","1.00000","0.99939","A0A026VU23;A0A026VXZ2;A0A026W0Q1;A0A026W0S2;A0A026W4U7;A0A026WG72;A0A026WU73",";Hexo1;;SETMAR;Pvf1;Ppib;"
"GO:0051253","negative regulation of RNA metabolic pro...",511,1,4.16,923,"0.98634","1.00000","0.98634","A0A026VU35","CREG"
"GO:1903047","mitotic cell cycle process",511,1,4.16,924,"0.98634","1.00000","0.98634","A0A026W0S2","SETMAR"
"GO:0051960","regulation of nervous system development",512,1,4.17,925,"0.98646","1.00000","0.98646","A0A026VZR5","Fas2"
"GO:0019637","organophosphate metabolic process",517,1,4.21,926,"0.98703","1.00000","0.98703","A0A026X0M9","ATPsynbeta"
"GO:0048592","eye morphogenesis",518,1,4.22,927,"0.98714","1.00000","0.98714","A0A026VZR5","Fas2"
"GO:0007389","pattern specification process",752,2,6.13,928,"0.98723","1.00000","0.98723","A0A026WBC2;A0A026WPM3",";SRPN3"
"GO:0090596","sensory organ morphogenesis",519,1,4.23,929,"0.98725","1.00000","0.98725","A0A026VZR5","Fas2"
"GO:0051716","cellular response to stimulus",2576,13,20.99,930,"0.98815","1.00000","0.98815","A0A026VZR5;A0A026W073;A0A026W0S2;A0A026W4U7;A0A026W6F8;A0A026W798;A0A026WG66;A0A026WI68;A0A026WJG2;A0A026WL55;A0A026WPM3;A0A026WQ88;A0A026WV46","GNBP3;;;;Fas2;SETMAR;SRPN3;TrxT;Pvf1;Tim2;Sod;TFPI;"
"GO:0051276","chromosome organization",768,2,6.26,931,"0.98870","1.00000","0.98870","A0A026VT30;A0A026W0S2",";SETMAR"
"GO:0044267","cellular protein metabolic process",2441,12,19.89,218,"0.98882","0.99999","0.99994","A0A026VTG8;A0A026VU23;A0A026VXZ2;A0A026W0Q1;A0A026W0S2;A0A026W4U7;A0A026WG72;A0A026WI68;A0A026WJG2;A0A026WPM3;A0A026WSE1;A0A026WU73",";Hexo1;;;;SETMAR;SRPN3;;Pvf1;Ppib;;TFPI"
"GO:0010629","negative regulation of gene expression",771,2,6.28,932,"0.98895","1.00000","0.98895","A0A026VU35;A0A026X1V9",";CREG"
"GO:0045934","negative regulation of nucleobase-contai...",540,1,4.4,933,"0.98937","1.00000","0.98937","A0A026VU35","CREG"
"GO:0048870","cell motility",546,1,4.45,934,"0.98991","1.00000","0.98991","A0A026W4U7","Pvf1"
"GO:2000113","negative regulation of cellular macromol...",546,1,4.45,935,"0.98991","1.00000","0.98991","A0A026VU35","CREG"
"GO:0051674","localization of cell",553,1,4.51,936,"0.99050","1.00000","0.99050","A0A026W4U7","Pvf1"
"GO:0010558","negative regulation of macromolecule bio...",558,1,4.55,937,"0.99091","1.00000","0.99091","A0A026VU35","CREG"
"GO:0022402","cell cycle process",803,2,6.54,938,"0.99136","1.00000","0.99136","A0A026W0S2;A0A026WDK1",";SETMAR"
"GO:0051649","establishment of localization in cell",1013,3,8.25,939,"0.99161","1.00000","0.99980","A0A026VVE4;A0A026VVU9;A0A026X3S9",";Fer1HCH;Fer2LCH"
"GO:0009890","negative regulation of biosynthetic proc...",570,1,4.64,940,"0.99181","1.00000","0.99181","A0A026VU35","CREG"
"GO:0031327","negative regulation of cellular biosynth...",570,1,4.64,941,"0.99181","1.00000","0.99181","A0A026VU35","CREG"
"GO:0045595","regulation of cell differentiation",576,1,4.69,942,"0.99222","1.00000","0.99222","A0A026VZR5","Fas2"
"GO:0044238","primary metabolic process",5442,34,44.34,943,"0.99267","1.00000","1.00000","A0A026VTG8;A0A026VU23;A0A026VU35;A0A026VWE0;A0A026VXZ2;A0A026W0P7;A0A026W0Q1;A0A026W0S2;A0A026W1C7;A0A026W4U7;A0A026WEB2;A0A026WFP0;A0A026WG72;A0A026WH69;A0A026WI06;A0A026WI68;A0A026WJG2;A0A026WJK5;A0A026WJN5;A0A026WKS8;A0A026WL55;A0A026WM97;A0A026WPF7;A0A026WPM3;A0A026WSC7;A0A026WSE1;A0A026WU73;A0A026WYH3;A0A026X0M9;A0A026X0X3;A0A026X1V9;A0A026X2U9;A0A026X326;A0A026X3N5",";Hexo1;Mal-A3;;;;;ATPsynbeta;;;;;Nep2;;;;;;SETMAR;;SRPN3;;Pvf1;;Ppib;TREH;;;CREG;;TFPI;;;"
"GO:0007049","cell cycle",1033,3,8.42,944,"0.99274","1.00000","0.99274","A0A026W0S2;A0A026WDK1;A0A026WQ88",";SETMAR;Tim2"
"GO:0019953","sexual reproduction",1406,5,11.46,945,"0.99282","1.00000","0.99282","A0A026VT30;A0A026W1C7;A0A026W4U7;A0A026WMB6;A0A026X3N5",";Nep2;Pvf1;Fuca;"
"GO:0044703","multi-organism reproductive process",1407,5,11.46,946,"0.99287","1.00000","0.99287","A0A026VT30;A0A026W1C7;A0A026W4U7;A0A026WMB6;A0A026X3N5",";Nep2;Pvf1;Fuca;"
"GO:0006468","protein phosphorylation",593,1,4.83,947,"0.99329","1.00000","0.99329","A0A026W4U7","Pvf1"
"GO:0048749","compound eye development",597,1,4.86,212,"0.99352","0.99352","0.99352","A0A026X3S9",""
"GO:0043412","macromolecule modification",1767,7,14.4,948,"0.99370","1.00000","0.99977","A0A026VU23;A0A026VXZ2;A0A026W0Q1;A0A026W0S2;A0A026W4U7;A0A026WG72;A0A026WU73",";Hexo1;;SETMAR;Pvf1;Ppib;"
"GO:0034613","cellular protein localization",616,1,5.02,949,"0.99451","1.00000","0.99451","A0A026X3S9",""
"GO:0009966","regulation of signal transduction",1082,3,8.82,950,"0.99491","1.00000","0.99491","A0A026VZR5;A0A026WI68;A0A026WV46",";;Fas2"
"GO:0032504","multicellular organism reproduction",1460,5,11.9,951,"0.99497","1.00000","0.99497","A0A026W1C7;A0A026W4J5;A0A026W4U7;A0A026WKW2;A0A026X3N5",";Nep2;Pvf1;;"
"GO:0045935","positive regulation of nucleobase-contai...",637,1,5.19,952,"0.99543","1.00000","0.99543","A0A026W0S2","SETMAR"
