"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0062105","RNA 2'-O-methyltransferase activity",4,0,0.03,1271,"1.00000","1.00000","1.00000","",""
"GO:0070001","aspartic-type peptidase activity",3,0,0.03,1272,"1.00000","1.00000","1.00000","",""
"GO:0070008","serine-type exopeptidase activity",9,0,0.08,1273,"1.00000","1.00000","1.00000","",""
"GO:0070009","serine-type aminopeptidase activity",4,0,0.03,1274,"1.00000","1.00000","1.00000","",""
"GO:0070025","carbon monoxide binding",3,0,0.03,1275,"1.00000","1.00000","1.00000","",""
"GO:0070026","nitric oxide binding",3,0,0.03,1276,"1.00000","1.00000","1.00000","",""
"GO:0070034","telomerase RNA binding",7,0,0.06,1277,"1.00000","1.00000","1.00000","",""
"GO:0070063","RNA polymerase binding",18,0,0.15,1278,"1.00000","1.00000","1.00000","",""
"GO:0070122","isopeptidase activity",4,0,0.03,1279,"1.00000","1.00000","1.00000","",""
"GO:0070138","ubiquitin-like protein-specific isopepti...",4,0,0.03,1280,"1.00000","1.00000","1.00000","",""
"GO:0070140","SUMO-specific isopeptidase activity",4,0,0.03,1281,"1.00000","1.00000","1.00000","",""
"GO:0070181","small ribosomal subunit rRNA binding",5,0,0.04,1282,"1.00000","1.00000","1.00000","",""
"GO:0070182","DNA polymerase binding",9,0,0.08,1283,"1.00000","1.00000","1.00000","",""
"GO:0070273","phosphatidylinositol-4-phosphate binding",3,0,0.03,1284,"1.00000","1.00000","1.00000","",""
"GO:0070279","vitamin B6 binding",14,0,0.12,1285,"1.00000","1.00000","1.00000","",""
"GO:0070300","phosphatidic acid binding",7,0,0.06,1286,"1.00000","1.00000","1.00000","",""
"GO:0070325","lipoprotein particle receptor binding",3,0,0.03,1287,"1.00000","1.00000","1.00000","",""
"GO:0070405","ammonium ion binding",7,0,0.06,1288,"1.00000","1.00000","1.00000","",""
"GO:0070406","glutamine binding",3,0,0.03,1289,"1.00000","1.00000","1.00000","",""
"GO:0070491","repressing transcription factor binding",27,0,0.23,1290,"1.00000","1.00000","1.00000","",""
"GO:0070530","K63-linked polyubiquitin modification-de...",4,0,0.03,1291,"1.00000","1.00000","1.00000","",""
"GO:0070548","L-glutamine aminotransferase activity",8,0,0.07,1292,"1.00000","1.00000","1.00000","",""
"GO:0070566","adenylyltransferase activity",13,0,0.11,1293,"1.00000","1.00000","1.00000","",""
"GO:0070567","cytidylyltransferase activity",3,0,0.03,1294,"1.00000","1.00000","1.00000","",""
"GO:0070569","uridylyltransferase activity",9,0,0.08,1295,"1.00000","1.00000","1.00000","",""
"GO:0070594","juvenile hormone response element bindin...",4,0,0.03,1296,"1.00000","1.00000","1.00000","",""
"GO:0070615","nucleosome-dependent ATPase activity",5,0,0.04,1297,"1.00000","1.00000","1.00000","",""
"GO:0070628","proteasome binding",11,0,0.09,1298,"1.00000","1.00000","1.00000","",""
"GO:0070717","poly-purine tract binding",6,0,0.05,1299,"1.00000","1.00000","1.00000","",""
"GO:0070735","protein-glycine ligase activity",15,0,0.13,1300,"1.00000","1.00000","1.00000","",""
"GO:0070736","protein-glycine ligase activity, initiat...",6,0,0.05,1301,"1.00000","1.00000","1.00000","",""
"GO:0070737","protein-glycine ligase activity, elongat...",6,0,0.05,1302,"1.00000","1.00000","1.00000","",""
"GO:0070840","dynein complex binding",11,0,0.09,1303,"1.00000","1.00000","1.00000","",""
"GO:0070853","myosin VI binding",5,0,0.04,1304,"1.00000","1.00000","1.00000","",""
"GO:0070856","myosin VI light chain binding",3,0,0.03,1305,"1.00000","1.00000","1.00000","",""
"GO:0070883","pre-miRNA binding",4,0,0.03,1306,"1.00000","1.00000","1.00000","",""
"GO:0070888","E-box binding",3,0,0.03,1307,"1.00000","1.00000","1.00000","",""
"GO:0070990","snRNP binding",3,0,0.03,1308,"1.00000","1.00000","1.00000","",""
"GO:0071077","adenosine 3',5'-bisphosphate transmembra...",3,0,0.03,1309,"1.00000","1.00000","1.00000","",""
"GO:0071209","U7 snRNA binding",3,0,0.03,1310,"1.00000","1.00000","1.00000","",""
"GO:0071566","UFM1 activating enzyme activity",3,0,0.03,1311,"1.00000","1.00000","1.00000","",""
"GO:0071617","lysophospholipid acyltransferase activit...",9,0,0.08,1312,"1.00000","1.00000","1.00000","",""
"GO:0071855","neuropeptide receptor binding",4,0,0.03,1313,"1.00000","1.00000","1.00000","",""
"GO:0071889","14-3-3 protein binding",5,0,0.04,1314,"1.00000","1.00000","1.00000","",""
"GO:0071949","FAD binding",5,0,0.04,1315,"1.00000","1.00000","1.00000","",""
"GO:0072341","modified amino acid binding",14,0,0.12,1316,"1.00000","1.00000","1.00000","",""
"GO:0072349","modified amino acid transmembrane transp...",9,0,0.08,1317,"1.00000","1.00000","1.00000","",""
"GO:0072509","divalent inorganic cation transmembrane ...",92,0,0.77,1318,"1.00000","1.00000","1.00000","",""
"GO:0072572","poly-ADP-D-ribose binding",3,0,0.03,1319,"1.00000","1.00000","1.00000","",""
"GO:0080019","fatty-acyl-CoA reductase (alcohol-formin...",3,0,0.03,1320,"1.00000","1.00000","1.00000","",""
"GO:0080025","phosphatidylinositol-3,5-bisphosphate bi...",5,0,0.04,1321,"1.00000","1.00000","1.00000","",""
"GO:0080122","AMP transmembrane transporter activity",3,0,0.03,1322,"1.00000","1.00000","1.00000","",""
"GO:0080132","fatty acid alpha-hydroxylase activity",3,0,0.03,1323,"1.00000","1.00000","1.00000","",""
"GO:0089720","caspase binding",9,0,0.08,1324,"1.00000","1.00000","1.00000","",""
"GO:0090079","translation regulator activity, nucleic ...",117,0,0.98,1325,"1.00000","1.00000","1.00000","",""
"GO:0090482","vitamin transmembrane transporter activi...",4,0,0.03,1326,"1.00000","1.00000","1.00000","",""
"GO:0097109","neuroligin family protein binding",7,0,0.06,1327,"1.00000","1.00000","1.00000","",""
"GO:0097110","scaffold protein binding",4,0,0.03,1328,"1.00000","1.00000","1.00000","",""
"GO:0097153","cysteine-type endopeptidase activity inv...",11,0,0.09,1329,"1.00000","1.00000","1.00000","",""
"GO:0097199","cysteine-type endopeptidase activity inv...",5,0,0.04,1330,"1.00000","1.00000","1.00000","",""
"GO:0097200","cysteine-type endopeptidase activity inv...",8,0,0.07,1331,"1.00000","1.00000","1.00000","",""
"GO:0097322","7SK snRNA binding",3,0,0.03,1332,"1.00000","1.00000","1.00000","",""
"GO:0097472","cyclin-dependent protein kinase activity",21,0,0.18,1333,"1.00000","1.00000","1.00000","",""
"GO:0097493","structural molecule activity conferring ...",3,0,0.03,1334,"1.00000","1.00000","1.00000","",""
"GO:0097506","deaminated base DNA N-glycosylase activi...",3,0,0.03,1335,"1.00000","1.00000","1.00000","",""
"GO:0097602","cullin family protein binding",8,0,0.07,1336,"1.00000","1.00000","1.00000","",""
"GO:0097603","temperature-gated ion channel activity",3,0,0.03,1337,"1.00000","1.00000","1.00000","",""
"GO:0097617","annealing activity",4,0,0.03,1338,"1.00000","1.00000","1.00000","",""
"GO:0097642","calcitonin family receptor activity",5,0,0.04,1339,"1.00000","1.00000","1.00000","",""
"GO:0097747","RNA polymerase activity",27,0,0.23,1340,"1.00000","1.00000","1.00000","",""
"GO:0098531","ligand-activated transcription factor ac...",37,0,0.31,1341,"1.00000","1.00000","1.00000","",""
"GO:0098599","palmitoyl hydrolase activity",5,0,0.04,1342,"1.00000","1.00000","1.00000","",""
"GO:0098631","cell adhesion mediator activity",4,0,0.03,1343,"1.00000","1.00000","1.00000","",""
"GO:0098632","cell-cell adhesion mediator activity",4,0,0.03,1344,"1.00000","1.00000","1.00000","",""
"GO:0098847","sequence-specific single stranded DNA bi...",4,0,0.03,1345,"1.00000","1.00000","1.00000","",""
"GO:0098960","postsynaptic neurotransmitter receptor a...",28,0,0.23,1346,"1.00000","1.00000","1.00000","",""
"GO:0099094","ligand-gated cation channel activity",55,0,0.46,1347,"1.00000","1.00000","1.00000","",""
"GO:0099095","ligand-gated anion channel activity",14,0,0.12,1348,"1.00000","1.00000","1.00000","",""
"GO:0099106","ion channel regulator activity",12,0,0.1,1349,"1.00000","1.00000","1.00000","",""
"GO:0099122","RNA polymerase II C-terminal domain bind...",3,0,0.03,1350,"1.00000","1.00000","1.00000","",""
"GO:0099528","G protein-coupled neurotransmitter recep...",37,0,0.31,1351,"1.00000","1.00000","1.00000","",""
"GO:0099529","neurotransmitter receptor activity invol...",16,0,0.13,1352,"1.00000","1.00000","1.00000","",""
"GO:0099589","serotonin receptor activity",8,0,0.07,1353,"1.00000","1.00000","1.00000","",""
"GO:0099604","ligand-gated calcium channel activity",14,0,0.12,1354,"1.00000","1.00000","1.00000","",""
"GO:0101005","ubiquitinyl hydrolase activity",77,0,0.64,1355,"1.00000","1.00000","1.00000","",""
"GO:0106017","phosphatidylinositol-3,4-bisphosphate ph...",3,0,0.03,1356,"1.00000","1.00000","1.00000","",""
"GO:0106019","phosphatidylinositol-4,5-bisphosphate ph...",5,0,0.04,1357,"1.00000","1.00000","1.00000","",""
"GO:0120013","lipid transfer activity",7,0,0.06,1358,"1.00000","1.00000","1.00000","",""
"GO:0120014","phospholipid transfer activity",7,0,0.06,1359,"1.00000","1.00000","1.00000","",""
"GO:0120227","acyl-CoA binding",4,0,0.03,1360,"1.00000","1.00000","1.00000","",""
"GO:0140030","modification-dependent protein binding",23,0,0.19,1361,"1.00000","1.00000","1.00000","",""
"GO:0140034","methylation-dependent protein binding",15,0,0.13,1362,"1.00000","1.00000","1.00000","",""
"GO:0140078","class I DNA-(apurinic or apyrimidinic si...",4,0,0.03,1363,"1.00000","1.00000","1.00000","",""
"GO:0140097","catalytic activity, acting on DNA",125,0,1.05,1364,"1.00000","1.00000","1.00000","",""
"GO:0140098","catalytic activity, acting on RNA",301,0,2.52,1365,"1.00000","1.00000","1.00000","",""
"GO:0140101","catalytic activity, acting on a tRNA",104,0,0.87,1366,"1.00000","1.00000","1.00000","",""
"GO:0140102","catalytic activity, acting on a rRNA",16,0,0.13,1367,"1.00000","1.00000","1.00000","",""
"GO:0140103","catalytic activity, acting on a glycopro...",10,0,0.08,1368,"1.00000","1.00000","1.00000","",""
"GO:0140104","molecular carrier activity",13,0,0.11,1369,"1.00000","1.00000","1.00000","",""
"GO:0140110","transcription regulator activity",576,0,4.82,1370,"1.00000","1.00000","1.00000","",""
"GO:0140142","nucleocytoplasmic carrier activity",6,0,0.05,1371,"1.00000","1.00000","1.00000","",""
"GO:0140296","general transcription initiation factor ...",23,0,0.19,1372,"1.00000","1.00000","1.00000","",""
"GO:0140297","DNA-binding transcription factor binding",71,0,0.59,1373,"1.00000","1.00000","1.00000","",""
"GO:0140299","small molecule sensor activity",4,0,0.03,1374,"1.00000","1.00000","1.00000","",""
"GO:0140318","protein transporter activity",14,0,0.12,1375,"1.00000","1.00000","1.00000","",""
"GO:0140323","solute:anion antiporter activity",17,0,0.14,1376,"1.00000","1.00000","1.00000","",""
"GO:0140410","solute:bicarbonate symporter activity",4,0,0.03,1377,"1.00000","1.00000","1.00000","",""
"GO:0140457","protein demethylase activity",12,0,0.1,1378,"1.00000","1.00000","1.00000","",""
"GO:1900750","oligopeptide binding",6,0,0.05,1379,"1.00000","1.00000","1.00000","",""
"GO:1901474","azole transmembrane transporter activity",4,0,0.03,1380,"1.00000","1.00000","1.00000","",""
"GO:1901505","carbohydrate derivative transmembrane tr...",29,0,0.24,1381,"1.00000","1.00000","1.00000","",""
"GO:1901567","fatty acid derivative binding",4,0,0.03,1382,"1.00000","1.00000","1.00000","",""
"GO:1901618","organic hydroxy compound transmembrane t...",27,0,0.23,1383,"1.00000","1.00000","1.00000","",""
"GO:1901682","sulfur compound transmembrane transporte...",23,0,0.19,1384,"1.00000","1.00000","1.00000","",""
"GO:1901981","phosphatidylinositol phosphate binding",43,0,0.36,1385,"1.00000","1.00000","1.00000","",""
"GO:1902936","phosphatidylinositol bisphosphate bindin...",21,0,0.18,1386,"1.00000","1.00000","1.00000","",""
"GO:1904315","transmitter-gated ion channel activity i...",16,0,0.13,1387,"1.00000","1.00000","1.00000","",""
"GO:1904680","peptide transmembrane transporter activi...",14,0,0.12,1388,"1.00000","1.00000","1.00000","",""
"GO:1990050","phosphatidic acid transfer activity",3,0,0.03,1389,"1.00000","1.00000","1.00000","",""
"GO:1990269","RNA polymerase II C-terminal domain phos...",3,0,0.03,1390,"1.00000","1.00000","1.00000","",""
"GO:1990380","Lys48-specific deubiquitinase activity",4,0,0.03,1391,"1.00000","1.00000","1.00000","",""
"GO:1990381","ubiquitin-specific protease binding",8,0,0.07,1392,"1.00000","1.00000","1.00000","",""
"GO:1990450","linear polyubiquitin binding",3,0,0.03,1393,"1.00000","1.00000","1.00000","",""
"GO:1990605","GU repeat RNA binding",3,0,0.03,1394,"1.00000","1.00000","1.00000","",""
"GO:1990782","protein tyrosine kinase binding",7,0,0.06,1395,"1.00000","1.00000","1.00000","",""
"GO:1990837","sequence-specific double-stranded DNA bi...",260,0,2.17,1396,"1.00000","1.00000","1.00000","",""
"GO:1990841","promoter-specific chromatin binding",8,0,0.07,1397,"1.00000","1.00000","1.00000","",""
"GO:1990939","ATP-dependent microtubule motor activity",57,0,0.48,1398,"1.00000","1.00000","1.00000","",""
